loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
332,0.000,-5.109,19.413,0.000,2.544,9.566,-1.816,-2.054,16.227,0.005,2.613,9.693,-1.541,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1002,1265,939,2.472,9.522
333,0.000,-5.109,19.413,0.005,2.525,9.523,-1.755,-2.033,16.227,0.000,2.604,9.712,-1.511,0.000,0.000,0.000,0.000,6,-0.004,0.010,784,1001,1265,939,2.472,9.522
334,0.000,-5.109,19.413,0.000,2.539,9.569,-1.663,-2.033,16.227,-0.005,2.656,9.691,-1.480,0.000,0.000,0.000,0.000,6,-0.003,0.010,784,1002,1264,938,2.380,9.522
335,0.000,-5.109,19.413,0.000,2.549,9.540,-1.541,-2.011,16.227,-0.005,2.661,9.664,-1.572,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1002,1264,938,2.472,9.522
336,0.000,-5.109,19.413,0.000,2.570,9.535,-1.480,-2.011,16.227,0.005,2.561,9.679,-1.633,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1002,1264,938,2.472,9.522
337,0.000,-5.109,19.413,0.005,2.582,9.545,-1.572,-2.011,16.227,0.005,2.594,9.650,-1.419,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1264,938,2.472,9.522
338,0.000,-5.109,19.413,0.000,2.482,9.516,-1.663,-2.011,16.227,0.005,2.644,9.638,-1.205,0.000,0.000,0.000,0.000,6,-0.003,0.010,784,1001,1265,939,2.472,9.522
339,0.000,-5.109,19.413,0.000,2.458,9.494,-1.572,-2.011,16.227,-0.005,2.640,9.662,-1.144,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1264,938,2.472,9.522
340,0.000,-5.109,19.413,0.005,2.496,9.482,-1.511,-1.989,16.227,-0.005,2.652,9.660,-1.266,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1264,938,2.564,9.522
341,0.000,-5.109,19.413,0.000,2.534,9.511,-1.511,-1.989,16.227,-0.005,2.606,9.667,-1.328,0.000,0.000,0.000,0.000,6,-0.002,0.009,784,1001,1264,938,2.564,9.522
342,0.000,-5.109,19.413,-0.016,2.549,9.561,-1.511,-1.989,16.227,0.016,2.575,9.676,-1.297,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1005,1264,938,2.472,9.430
343,0.000,-5.109,19.413,0.005,2.518,9.547,-1.450,-1.989,16.227,0.000,2.570,9.698,-1.266,0.000,0.000,0.000,0.000,6,-0.002,0.008,784,1001,1265,938,2.380,9.430
344,0.000,-5.109,19.413,0.000,2.580,9.516,-1.541,-1.989,16.227,0.000,2.582,9.688,-1.297,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1263,937,2.472,9.430
345,0.000,-5.109,19.413,0.016,2.592,9.528,-1.266,-1.989,16.227,0.000,2.580,9.636,-1.297,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1263,938,2.472,9.430
346,0.000,-5.109,19.413,0.000,2.534,9.535,-1.236,-1.989,16.227,-0.005,2.568,9.628,-1.328,0.000,0.000,0.000,0.000,6,-0.002,0.010,787,1002,1264,938,2.472,9.522
347,0.000,-5.109,19.413,0.000,2.606,9.537,-1.144,-1.967,16.227,0.005,2.652,9.626,-1.266,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1000,1263,938,2.472,9.522
348,0.000,-5.109,19.413,0.005,2.570,9.566,-1.083,-1.967,16.227,0.000,2.642,9.676,-0.992,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1264,938,2.564,9.430
349,0.000,-5.109,19.413,0.000,2.515,9.569,-1.205,-1.967,16.227,-0.005,2.630,9.681,-0.809,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1263,937,2.564,9.522
350,0.000,-5.109,19.413,-0.005,2.537,9.552,-1.419,-1.945,16.227,-0.016,2.618,9.672,-0.839,0.000,0.000,0.000,0.000,6,-0.002,0.011,783,1002,1265,937,2.472,9.522
351,0.000,-5.109,19.413,0.000,2.568,9.530,-1.328,-1.945,16.227,0.005,2.577,9.674,-0.900,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1265,938,2.564,9.522
352,0.000,-5.109,19.413,0.000,2.522,9.547,-1.236,-1.945,16.227,-0.005,2.599,9.669,-0.961,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1265,937,2.564,9.522
353,0.000,-5.109,19.413,0.000,2.541,9.571,-1.266,-1.945,16.227,0.000,2.635,9.650,-0.992,0.000,0.000,0.000,0.000,6,-0.002,0.011,784,1002,1260,938,2.472,9.522
354,0.000,-5.109,19.413,0.000,2.606,9.564,-1.175,-1.945,16.227,0.005,2.642,9.648,-0.870,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1002,1267,937,2.472,9.522
355,0.000,-5.109,19.391,0.000,2.556,9.566,-1.266,-1.923,16.227,0.000,2.611,9.662,-0.900,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1267,937,2.564,9.522
356,0.000,-5.109,19.391,0.000,2.563,9.554,-1.266,-1.923,16.227,0.016,2.577,9.662,-0.870,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1265,938,2.472,9.522
357,0.000,-5.109,19.391,0.000,2.587,9.523,-1.083,-1.923,16.227,-0.005,2.642,9.681,-0.931,0.000,0.000,0.000,0.000,6,-0.001,0.011,783,1002,1261,938,2.472,9.522
358,0.000,-5.087,19.391,0.000,2.611,9.557,-0.992,-1.923,16.227,0.000,2.695,9.691,-0.992,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1002,1263,936,2.564,9.522
359,0.000,-5.087,19.391,0.000,2.604,9.533,-0.931,-1.901,16.227,0.000,2.668,9.645,-1.083,0.000,0.000,0.000,0.000,6,-0.001,0.011,784,1001,1263,936,2.472,9.522
360,0.000,-5.087,19.391,-0.005,2.592,9.530,-0.778,-1.901,16.227,0.000,2.642,9.614,-1.114,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1002,1263,941,2.564,9.522
361,0.000,-5.087,19.391,0.005,2.611,9.564,-0.839,-1.901,16.227,-0.005,2.668,9.628,-0.961,0.000,0.000,0.000,0.000,6,-0.001,0.011,783,1002,1263,935,2.564,9.522
362,0.000,-5.065,19.391,0.005,2.601,9.518,-0.748,-1.879,16.227,0.000,2.656,9.655,-0.717,0.000,-0.000,0.000,0.000,6,-0.001,0.010,783,1001,1263,934,2.564,9.522
363,0.000,-5.065,19.391,-0.005,2.525,9.463,-0.809,-1.879,16.227,0.000,2.676,9.676,-0.717,0.000,-0.001,0.000,0.000,6,-0.001,0.010,780,1002,1263,934,2.564,9.522
364,0.000,-5.065,19.391,0.000,2.551,9.482,-1.083,-1.857,16.227,0.016,2.688,9.676,-0.870,0.000,-0.001,0.000,0.000,6,-0.002,0.010,784,1002,1262,942,2.564,9.522
365,0.000,-5.065,19.391,0.016,2.664,9.525,-0.992,-1.857,16.227,-0.016,2.635,9.681,-0.839,0.000,-0.001,0.000,0.000,6,-0.002,0.011,784,1002,1263,939,2.564,9.522
366,0.000,-5.065,19.391,0.000,2.620,9.525,-0.778,-1.857,16.227,0.000,2.601,9.655,-0.717,0.000,-0.003,0.000,0.000,6,-0.002,0.010,783,1002,1263,939,2.564,9.430
367,0.000,-5.043,19.391,0.027,2.580,9.530,-0.626,-1.857,16.227,0.000,2.592,9.636,-0.626,0.000,-0.003,0.000,0.000,6,-0.003,0.010,784,1002,1262,938,2.472,9.430
368,0.000,-5.043,19.391,0.005,2.630,9.557,-0.565,-1.857,16.227,-0.005,2.668,9.648,-0.595,0.000,-0.003,0.000,0.000,6,-0.001,0.010,784,1001,1262,939,2.472,9.430
369,0.000,-5.043,19.391,0.005,2.609,9.542,-0.595,-1.835,16.227,0.005,2.680,9.645,-0.626,0.000,-0.003,0.000,0.000,6,-0.001,0.010,783,1002,1262,939,2.655,9.522
370,0.000,-5.043,19.391,0.000,2.558,9.533,-0.778,-1.835,16.227,0.000,2.676,9.621,-0.687,0.000,-0.002,0.000,0.000,6,-0.000,0.010,784,1002,1262,938,2.564,9.522
371,0.000,-5.043,19.391,0.000,2.558,9.554,-0.748,-1.835,16.227,0.005,2.695,9.621,-0.595,0.000,-0.002,0.000,0.000,6,-0.000,0.010,784,1001,1262,938,2.564,9.522
372,0.000,-5.043,19.391,-0.005,2.553,9.547,-0.595,-1.813,16.227,0.000,2.642,9.662,-0.626,0.000,-0.001,0.000,0.000,6,-0.003,0.010,783,1001,1262,939,2.564,9.522
373,0.000,-5.043,19.391,-0.016,2.632,9.581,-0.504,-1.813,16.227,0.000,2.635,9.676,-0.565,0.000,-0.002,0.000,0.000,6,-0.002,0.010,783,1001,1262,939,2.564,9.522
374,0.000,-5.021,19.391,0.005,2.644,9.554,-0.443,-1.813,16.227,-0.005,2.644,9.664,-0.534,0.000,-0.001,0.000,0.000,6,-0.000,0.010,783,1002,1262,939,2.472,9.522
375,0.000,-5.021,19.391,-0.005,2.640,9.518,-0.504,-1.813,16.227,-0.016,2.664,9.657,-0.473,0.000,-0.001,0.000,0.000,6,-0.000,0.010,783,1002,1262,939,2.472,9.522
376,0.000,-5.021,19.391,0.000,2.640,9.502,-0.412,-1.791,16.227,0.000,2.656,9.655,-0.473,0.000,-0.001,0.000,0.000,6,-0.002,0.010,784,1002,1262,940,2.472,9.522
377,0.000,-4.999,19.391,0.005,2.606,9.490,-0.351,-1.791,16.227,-0.005,2.664,9.652,-0.381,0.000,-0.001,0.000,0.000,6,-0.002,0.010,784,1002,1262,940,2.564,9.522
378,0.000,-4.999,19.391,-0.005,2.587,9.509,-0.412,-1.791,16.227,0.016,2.668,9.652,-0.290,0.000,-0.001,0.000,0.000,6,-0.001,0.010,783,1002,1262,939,2.564,9.522
379,0.000,-4.999,19.391,0.000,2.525,9.504,-0.443,-1.791,16.227,0.000,2.635,9.667,-0.351,0.000,-0.001,0.000,0.000,6,-0.001,0.010,783,1001,1261,940,2.564,9.430
380,0.000,-4.999,19.391,0.005,2.573,9.533,-0.473,-1.791,16.227,0.000,2.649,9.691,-0.381,0.000,-0.001,0.000,0.000,6,-0.001,0.010,787,1001,1261,939,2.564,9.430
381,0.000,-4.999,19.391,0.000,2.683,9.583,-0.351,-1.769,16.227,-0.005,2.654,9.660,-0.412,0.000,-0.001,0.000,0.000,6,-0.002,0.009,783,1003,1261,940,2.564,9.430
382,0.000,-4.999,19.391,-0.005,2.611,9.542,-0.259,-1.769,16.227,0.000,2.647,9.640,-0.320,0.000,-0.000,0.000,0.000,6,-0.002,0.009,784,1001,1262,939,2.564,9.430
383,0.000,-4.999,19.391,0.000,2.616,9.566,-0.259,-1.769,16.227,0.000,2.616,9.636,-0.198,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1002,1261,940,2.472,9.430
384,0.000,-4.977,19.391,0.005,2.618,9.545,-0.198,-1.769,16.227,0.000,2.609,9.638,-0.290,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1001,1260,940,2.564,9.522
385,0.000,-4.977,19.391,-0.016,2.570,9.492,-0.290,-1.769,16.227,0.005,2.666,9.695,-0.198,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1261,939,2.655,9.522
386,0.000,-4.977,19.391,-0.016,2.549,9.475,-0.290,-1.769,16.227,0.005,2.668,9.700,-0.198,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,999,1260,940,2.564,9.522
387,0.000,-4.977,19.391,0.000,2.630,9.504,-0.107,-1.769,16.227,0.000,2.664,9.724,-0.259,0.000,0.000,0.000,0.000,6,-0.002,0.009,783,1001,1260,940,2.564,9.522
388,0.000,-4.977,19.391,0.000,2.659,9.482,-0.259,-1.747,16.227,-0.005,2.620,9.686,-0.137,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1262,940,2.564,9.522
389,0.000,-4.955,19.391,0.000,2.644,9.502,-0.259,-1.747,16.227,0.016,2.678,9.660,0.000,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1263,939,2.564,9.430
390,0.000,-4.955,19.391,0.005,2.594,9.504,-0.137,-1.747,16.227,-0.005,2.656,9.660,0.000,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1259,940,2.472,9.430
391,0.000,-4.955,19.391,-0.005,2.644,9.509,-0.046,-1.747,16.227,0.000,2.606,9.703,-0.076,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1260,940,2.564,9.430
392,0.000,-4.955,19.391,0.005,2.711,9.535,0.015,-1.747,16.227,-0.005,2.620,9.691,-0.168,0.000,0.000,0.000,0.000,6,-0.002,0.010,785,1001,1256,941,2.655,9.430
393,0.000,-4.933,19.391,0.005,2.592,9.499,0.000,-1.747,16.227,0.005,2.690,9.683,-0.198,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1001,1263,939,2.564,9.430
394,0.000,-4.933,19.391,0.000,2.537,9.492,0.076,-1.747,16.227,0.000,2.757,9.681,-0.137,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1262,940,2.564,9.430
395,0.000,-4.933,19.391,0.000,2.637,9.461,0.198,-1.725,16.227,0.000,2.723,9.695,0.015,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1259,940,2.564,9.430
396,0.000,-4.933,19.391,-0.005,2.683,9.511,0.076,-1.725,16.227,-0.005,2.656,9.683,0.076,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1258,940,2.655,9.522
397,0.000,-4.933,19.391,0.000,2.616,9.583,-0.046,-1.725,16.227,0.000,2.623,9.664,0.000,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1260,938,2.564,9.430
398,0.000,-4.933,19.391,0.005,2.577,9.537,-0.137,-1.725,16.227,0.000,2.647,9.672,-0.046,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1000,1260,941,2.472,9.430
399,0.000,-4.911,19.391,0.000,2.620,9.509,0.000,-1.725,16.227,0.000,2.642,9.705,-0.107,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1260,941,2.564,9.430
400,0.000,-4.911,19.391,0.000,2.671,9.528,0.046,-1.725,16.227,0.005,2.625,9.693,-0.107,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1000,1260,941,2.655,9.430
401,0.000,-4.911,19.391,0.000,2.683,9.528,0.107,-1.725,16.227,0.005,2.656,9.681,0.015,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1001,1259,936,2.564,9.522
402,0.000,-4.889,19.391,0.000,2.604,9.502,0.168,-1.703,16.227,0.000,2.690,9.686,0.198,0.000,0.000,0.000,0.000,6,-0.001,0.010,780,1001,1259,941,2.564,9.522
403,0.000,-4.889,19.391,-0.005,2.568,9.540,0.076,-1.703,16.227,0.000,2.654,9.664,0.198,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1000,1259,943,2.564,9.430
404,0.000,-4.889,19.391,0.016,2.661,9.578,0.046,-1.703,16.227,0.000,2.611,9.693,0.076,0.000,0.000,0.000,0.000,6,-0.002,0.011,783,1001,1259,943,2.655,9.522
405,0.000,-4.889,19.391,0.005,2.632,9.542,0.198,-1.703,16.227,0.005,2.664,9.688,0.015,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1260,939,2.655,9.522
406,0.000,-4.889,19.391,-0.005,2.544,9.490,0.381,-1.703,16.227,0.000,2.678,9.691,0.290,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1259,938,2.564,9.430
407,0.000,-4.889,19.391,0.000,2.661,9.497,0.290,-1.703,16.227,0.000,2.625,9.717,0.229,0.000,0.000,0.000,0.000,6,-0.003,0.010,782,1001,1259,940,2.564,9.522
408,0.000,-4.889,19.391,-0.038,2.726,9.518,0.229,-1.703,16.227,-0.005,2.630,9.693,0.137,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1259,939,2.655,9.522
409,0.000,-4.867,19.391,0.005,2.659,9.490,0.351,-1.703,16.227,0.000,2.668,9.683,0.290,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1001,1259,940,2.564,9.522
410,0.000,-4.867,19.391,-0.005,2.625,9.502,0.412,-1.703,16.227,-0.005,2.642,9.669,0.320,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1001,1259,940,2.472,9.430
411,0.000,-4.867,19.391,0.000,2.611,9.518,0.351,-1.703,16.227,0.000,2.606,9.669,0.259,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1001,1259,940,2.655,9.430
412,0.000,-4.867,19.391,0.016,2.604,9.504,0.381,-1.703,16.227,-0.005,2.642,9.676,0.229,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1259,940,2.655,9.430
413,0.000,-4.867,19.391,0.000,2.599,9.490,0.381,-1.703,16.227,0.000,2.700,9.652,0.229,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1001,1258,940,2.655,9.430
414,0.000,-4.867,19.391,-0.027,2.664,9.559,0.351,-1.681,16.227,-0.005,2.714,9.664,0.259,0.000,0.000,0.000,0.000,6,-0.001,0.010,783,1000,1258,940,2.564,9.430
415,0.000,-4.845,19.391,0.000,2.630,9.566,0.137,-1.681,16.227,0.000,2.649,9.662,0.229,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1001,1258,940,2.564,9.430
416,0.000,-4.845,19.391,-0.005,2.594,9.492,0.168,-1.681,16.227,0.005,2.647,9.645,0.351,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1001,1258,940,2.564,9.430
417,0.000,-4.845,19.391,0.000,2.688,9.511,0.320,-1.681,16.227,0.000,2.688,9.679,0.381,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1001,1258,939,2.564,9.430
418,0.000,-4.845,19.391,0.016,2.690,9.521,0.565,-1.681,16.227,0.000,2.623,9.736,0.320,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1000,1258,940,2.655,9.522
419,0.000,-4.823,19.391,0.000,2.635,9.502,0.595,-1.681,16.227,0.005,2.644,9.695,0.290,0.000,0.000,0.000,0.000,6,-0.003,0.010,787,1000,1258,940,2.564,9.522
420,0.000,-4.823,19.391,0.000,2.644,9.506,0.565,-1.681,16.227,0.000,2.673,9.660,0.290,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1001,1258,940,2.564,9.430
421,0.000,-4.823,19.391,-0.005,2.688,9.540,0.504,-1.681,16.227,-0.005,2.613,9.719,0.320,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1000,1259,940,2.655,9.430
422,0.000,-4.823,19.391,0.005,2.671,9.530,0.443,-1.681,16.227,0.000,2.611,9.743,0.381,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1001,1258,939,2.655,9.522
423,0.000,-4.801,19.391,-0.016,2.654,9.554,0.443,-1.681,16.227,-0.016,2.628,9.707,0.351,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1001,1258,939,2.564,9.430
424,0.000,-4.801,19.391,0.000,2.637,9.545,0.412,-1.681,16.227,0.000,2.630,9.693,0.381,0.000,0.000,0.000,0.000,6,-0.003,0.010,785,1000,1258,939,2.564,9.430
425,0.000,-4.801,19.391,0.000,2.642,9.511,0.381,-1.681,16.227,0.000,2.652,9.703,0.381,0.000,0.000,0.000,0.000,6,-0.003,0.010,784,998,1258,940,2.655,9.522
426,0.000,-4.801,19.391,0.000,2.673,9.552,0.381,-1.681,16.227,0.000,2.642,9.688,0.320,0.000,0.000,0.000,0.000,6,-0.003,0.009,784,1001,1256,939,2.655,9.522
427,0.000,-4.801,19.391,0.000,2.640,9.569,0.473,-1.681,16.227,-0.005,2.652,9.662,0.443,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1000,1260,940,2.655,9.522
428,0.000,-4.801,19.391,0.000,2.604,9.552,0.504,-1.681,16.227,0.005,2.664,9.655,0.565,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1000,1261,939,2.564,9.522
429,0.000,-4.801,19.391,-0.005,2.640,9.521,0.412,-1.681,16.227,0.016,2.673,9.621,0.381,0.000,0.000,0.000,0.000,6,-0.003,0.010,784,1001,1259,939,2.564,9.430
430,0.000,-4.779,19.391,0.005,2.680,9.485,0.443,-1.681,16.227,0.000,2.656,9.631,0.412,0.000,0.000,0.000,0.000,6,-0.003,0.010,783,1000,1255,940,2.655,9.522
431,0.000,-4.779,19.391,0.016,2.623,9.509,0.504,-1.681,16.227,-0.005,2.623,9.691,0.443,0.000,0.000,0.000,0.000,6,-0.003,0.010,785,1000,1254,941,2.564,9.522
432,0.000,-4.779,19.391,0.000,2.632,9.576,0.473,-1.681,16.227,0.000,2.618,9.736,0.443,0.000,0.000,0.000,0.000,6,-0.003,0.009,784,1002,1260,939,2.564,9.522
433,0.000,-4.779,19.391,0.000,2.721,9.525,0.412,-1.681,16.227,0.005,2.649,9.686,0.443,0.000,0.000,0.000,0.000,6,-0.003,0.010,784,1001,1263,939,2.564,9.522
434,0.000,-4.779,19.391,-0.005,2.635,9.432,0.320,-1.681,16.227,0.005,2.661,9.652,0.320,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1259,940,2.655,9.430
435,0.000,-4.757,19.391,0.005,2.623,9.473,0.351,-1.681,16.227,-0.005,2.618,9.676,0.412,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1257,940,2.564,9.430
436,0.000,-4.757,19.391,-0.005,2.704,9.497,0.412,-1.681,16.227,0.000,2.585,9.660,0.504,0.000,0.000,0.000,0.000,6,-0.002,0.010,782,1001,1259,939,2.564,9.522
437,0.000,-4.757,19.391,-0.005,2.721,9.509,0.473,-1.681,16.227,0.000,2.565,9.662,0.351,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1000,1259,940,2.655,9.522
438,0.000,-4.735,19.391,0.000,2.678,9.535,0.534,-1.703,16.227,0.000,2.618,9.643,0.381,0.000,0.000,0.000,0.000,6,-0.002,0.011,783,1001,1260,943,2.564,9.430
439,0.000,-4.735,19.391,0.005,2.613,9.528,0.351,-1.703,16.227,0.000,2.613,9.600,0.473,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1260,939,2.564,9.430
440,0.000,-4.735,19.391,0.000,2.630,9.499,0.443,-1.703,16.227,-0.016,2.537,9.652,0.351,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1001,1259,937,2.655,9.430
441,0.000,-4.735,19.391,0.000,2.695,9.499,0.534,-1.703,16.227,0.016,2.582,9.712,0.351,0.000,0.000,0.000,0.000,6,-0.002,0.009,783,1001,1260,937,2.655,9.430
442,0.000,-4.713,19.391,0.000,2.716,9.528,0.351,-1.703,16.227,0.000,2.618,9.695,0.473,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,998,1260,939,2.655,9.522
443,0.000,-4.713,19.391,0.000,2.661,9.492,0.290,-1.725,16.227,0.005,2.597,9.655,0.595,0.000,0.000,0.000,0.000,6,-0.002,0.011,783,1001,1260,940,2.564,9.522
444,0.000,-4.713,19.391,-0.016,2.671,9.494,0.443,-1.725,16.227,0.000,2.556,9.628,0.626,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1260,938,2.564,9.430
445,0.000,-4.713,19.391,0.000,2.661,9.468,0.534,-1.725,16.227,0.000,2.580,9.621,0.534,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1001,1261,938,2.655,9.430
446,0.000,-4.691,19.391,0.005,2.652,9.461,0.595,-1.725,16.227,0.000,2.570,9.621,0.473,0.000,0.000,0.000,0.000,6,-0.003,0.010,782,1001,1261,940,2.655,9.522
447,0.000,-4.691,19.391,0.000,2.673,9.514,0.473,-1.747,16.227,0.005,2.518,9.648,0.443,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1002,1261,940,2.655,9.430
448,0.000,-4.691,19.391,0.000,2.630,9.497,0.443,-1.747,16.227,-0.005,2.508,9.657,0.443,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1002,1261,939,2.655,9.430
449,0.000,-4.691,19.391,0.016,2.707,9.516,0.351,-1.769,16.227,0.000,2.525,9.607,0.504,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1002,1261,940,2.655,9.430
450,0.000,-4.691,19.391,0.005,2.721,9.487,0.320,-1.769,16.227,0.000,2.551,9.585,0.534,0.000,0.000,0.000,0.000,6,-0.004,0.010,783,1002,1261,940,2.564,9.430
451,0.000,-4.669,19.391,0.005,2.661,9.446,0.381,-1.769,16.227,0.000,2.573,9.631,0.412,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1002,1261,939,2.655,9.430
452,0.000,-4.669,19.391,0.005,2.637,9.475,0.443,-1.769,16.227,0.000,2.568,9.638,0.320,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1002,1261,940,2.564,9.430
453,0.000,-4.669,19.391,0.005,2.620,9.490,0.290,-1.791,16.227,0.000,2.527,9.590,0.290,0.000,0.000,0.000,0.000,6,-0.001,0.010,784,1002,1261,940,2.655,9.430
454,0.000,-4.669,19.391,-0.005,2.690,9.525,0.351,-1.791,16.227,0.000,2.510,9.607,0.443,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1003,1262,940,2.655,9.430
455,0.000,-4.669,19.391,0.000,2.688,9.514,0.443,-1.791,16.227,0.005,2.525,9.621,0.504,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1002,1262,940,2.655,9.430
456,0.000,-4.647,19.391,0.005,2.620,9.487,0.412,-1.813,16.227,0.005,2.544,9.595,0.412,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1002,1262,940,2.564,9.430
457,0.000,-4.647,19.391,0.005,2.661,9.482,0.381,-1.813,16.227,-0.005,2.537,9.600,0.443,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1002,1262,940,2.564,9.430
458,0.000,-4.647,19.391,0.000,2.683,9.506,0.412,-1.813,16.227,0.000,2.580,9.609,0.504,0.000,0.000,0.000,0.000,6,-0.002,0.010,787,1002,1261,940,2.655,9.522
459,0.000,-4.647,19.391,-0.005,2.644,9.475,0.443,-1.813,16.227,-0.005,2.609,9.628,0.412,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1002,1262,940,2.655,9.430
460,0.000,-4.647,19.391,0.000,2.630,9.437,0.412,-1.813,16.227,-0.005,2.522,9.624,0.381,0.000,0.000,0.000,0.000,6,-0.002,0.009,783,1002,1263,940,2.564,9.430
461,0.000,-4.647,19.391,0.016,2.652,9.454,0.320,-1.835,16.227,0.000,2.501,9.604,0.381,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1002,1261,940,2.655,9.430
462,0.000,-4.625,19.391,-0.005,2.709,9.454,0.320,-1.835,16.227,0.000,2.561,9.602,0.534,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1002,1262,940,2.655,9.430
463,0.000,-4.625,19.391,-0.005,2.704,9.446,0.412,-1.835,16.227,0.000,2.544,9.604,0.443,0.000,0.000,0.000,0.000,6,-0.002,0.010,788,1002,1263,940,2.564,9.430
464,0.000,-4.625,19.391,0.005,2.661,9.418,0.381,-1.835,16.227,0.000,2.577,9.612,0.320,0.000,0.000,0.000,0.000,6,-0.002,0.010,784,1003,1263,941,2.564,9.430
465,0.000,-4.625,19.391,-0.016,2.599,9.411,0.412,-1.835,16.227,0.000,2.618,9.614,0.381,0.000,0.000,0.000,0.000,6,-0.002,0.010,783,1003,1262,941,2.564,9.430
